"","age","gender","edulevel","workowner","workhour","marriage","district","aftertwage","beforetaxinc","taxed","taxRate","groupe","uprateBTInc10to14","afterT10to14"
"4533",36,0,4,11,56,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4534",33,1,4,77,84,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4536",30,0,4,3,56,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4537",39,1,3,3,40,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4539",36,1,4,77,56,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4540",37,0,5,7,56,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4541",33,0,3,7,35,1,2,400,400,0,0,"lowInc",923.4126859776,923
"4542",32,1,4,5,56,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4543",48,0,4,5,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4544",40,1,5,3,70,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"4545",35,0,6,1,40,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4546",51,1,6,1,56,1,2,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"4547",37,1,3,3,56,1,2,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"4548",37,0,5,5,56,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4549",42,0,2,6,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4551",33,1,6,3,45,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"4553",35,1,3,3,56,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4555",29,1,3,7,40,1,2,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"4556",33,1,1,7,47.5,0,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"4557",20,0,3,77,45,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4558",26,1,2,11,70,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4559",26,1,3,7,45,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"4560",40,1,2,77,50,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4561",29,1,1,77,27,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4562",27,0,3,77,5,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4564",58,1,3,77,40,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4565",30,0,2,11,15,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"4567",47,0,4,2,40,1,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"4568",47,1,3,5,56,1,2,300,300,0,0,"lowInc",692.5595144832,692
"4569",45,1,3,7,49,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4570",45,0,4,5,49,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"4571",29,0,5,2,30,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4572",19,0,4,7,50,0,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4573",24,1,4,3,40,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4574",40,1,3,11,64,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4575",40,1,1,11,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4576",22,1,2,11,35,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4577",42,0,2,11,20,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4578",41,1,1,11,20,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4579",47,1,3,11,19,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4580",47,0,3,11,28,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4581",40,1,3,11,21,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4582",58,1,1,7,50,1,2,1100,1100,0,0,"lowInc",2539.3848864384,2539
"4583",54,1,1,11,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4584",28,1,2,11,42,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4585",52,1,1,10,65,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4586",36,1,2,17,84,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4587",54,1,4,77,45,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"4588",41,1,1,17,50,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4589",33,1,2,77,60,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"4590",25,1,5,7,40,0,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"4591",19,0,2,11,40,0,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4592",47,1,3,77,70,1,2,300,300,0,0,"lowInc",692.5595144832,692
"4593",44,1,3,77,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4594",53,1,4,77,84,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4595",23,1,3,77,49,0,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4596",30,0,3,77,30,0,2,500,500,0,0,"lowInc",1154.265857472,1154
"4597",40,1,4,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4598",38,1,3,77,84,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4599",39,1,1,77,56,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4600",53,1,5,2,56,1,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"4601",47,1,1,77,84,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4602",54,1,1,77,77,0,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4603",50,1,1,77,84,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4604",33,1,3,4,49,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"4605",31,1,3,11,70,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4606",28,1,4,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4607",35,0,3,4,28,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4608",21,1,3,77,30,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4609",31,1,3,77,70,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4610",21,1,3,77,56,0,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4611",45,1,2,77,70,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4612",25,1,2,77,70,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4613",26,0,2,77,56,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4614",25,1,3,77,85,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4616",23,1,2,77,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4617",21,0,3,77,40,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4618",35,0,5,1,40,1,2,1100,1100,0,0,"lowInc",2539.3848864384,2539
"4619",55,1,2,77,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4624",28,1,2,77,55,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4626",36,1,3,77,91,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4628",23,0,3,77,42,1,2,300,300,0,0,"lowInc",692.5595144832,692
"4629",30,1,4,1,140,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4630",22,1,3,77,70,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4631",40,1,3,77,49,0,2,500,500,0,0,"lowInc",1154.265857472,1154
"4632",20,0,3,77,35,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4633",52,0,1,11,20,0,2,400,400,0,0,"lowInc",923.4126859776,923
"4635",27,1,3,77,56,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"4636",24,1,4,77,35,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4637",24,1,3,77,56,0,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4638",45,1,3,77,63,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4639",40,1,3,77,70,1,2,400,400,0,0,"lowInc",923.4126859776,923
"4640",43,0,3,77,70,1,2,400,400,0,0,"lowInc",923.4126859776,923
"4643",40,1,3,77,105,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4644",22,1,3,77,56,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4645",58,1,3,1,63,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4646",25,1,2,77,63,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4647",23,1,3,77,56,0,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4648",53,1,5,1,56,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4649",53,0,5,2,56,1,2,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"4650",22,1,3,77,63,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4651",47,1,4,3,63,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4652",33,1,3,77,63,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4653",58,1,2,77,70,1,2,300,300,0,0,"lowInc",692.5595144832,692
"4654",33,0,1,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4655",38,1,1,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4656",46,1,3,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4657",22,1,3,77,56,0,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4658",24,1,3,77,70,0,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4659",33,1,3,77,56,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4660",32,0,1,77,84,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4661",43,0,1,77,56,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4662",42,1,3,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4663",54,1,1,77,42,1,2,300,300,0,0,"lowInc",692.5595144832,692
"4664",24,1,3,77,56,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"4665",22,1,5,77,70,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4666",21,0,3,77,70,0,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4668",32,1,2,77,70,1,2,1100,1100,0,0,"lowInc",2539.3848864384,2539
"4669",33,1,3,77,70,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4670",23,1,1,77,70,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4672",41,0,1,77,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4673",20,0,3,77,42,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4677",21,1,3,77,56,0,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4678",38,1,4,1,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4679",42,1,2,77,56,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4680",27,1,3,77,51,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4683",48,1,4,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4684",22,0,2,77,42,0,2,300,300,0,0,"lowInc",692.5595144832,692
"4685",40,0,1,77,56,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4686",30,1,3,77,80,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4687",44,1,2,17,84,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4688",49,1,2,4,55,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4689",45,0,3,4,50,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4690",38,1,2,3,55,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4691",34,1,3,11,84,1,2,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"4692",34,0,3,11,70,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"4694",55,1,4,1,35,1,2,1900,1900,0,0,"meadInc",4386.2102583936,4360
"4695",24,1,3,7,50,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4697",33,1,2,3,45,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4698",27,1,5,7,44,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4699",22,0,3,11,45,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4701",31,1,3,7,53,1,2,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"4703",35,1,3,77,62,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4704",37,0,3,77,70,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4709",30,0,3,77,17.5,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4710",22,0,4,77,40,0,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"4711",51,1,4,77,66,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4712",40,1,1,10,56,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4713",46,1,3,77,50,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4714",23,1,3,11,56,1,2,400,400,0,0,"lowInc",923.4126859776,923
"4715",27,1,3,7,50,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4725",40,0,2,11,91,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4726",24,1,5,3,40,0,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4727",41,1,4,3,61,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4728",26,0,3,7,70,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4729",32,1,3,7,60,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4730",37,0,6,1,61,1,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"4731",38,1,6,1,40,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4732",37,1,6,1,56,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4733",36,0,6,2,56,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4735",37,1,5,2,84,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4736",35,0,4,2,50,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4737",25,0,3,3,84,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4738",25,1,5,3,40,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4739",25,0,5,2,40,1,2,1100,1100,0,0,"lowInc",2539.3848864384,2539
"4740",47,0,5,2,40,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4741",47,1,6,1,40,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4742",42,0,5,3,40,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4743",41,1,5,1,40,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4744",42,0,3,3,28,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4745",38,0,5,2,25,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4746",35,1,4,1,40,1,2,1180,1180,0,0,"lowInc",2724.06742363392,2724
"4747",29,0,3,3,40,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4758",55,1,1,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4759",38,0,3,7,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4760",40,1,4,11,70,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"4761",47,1,3,17,70,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4762",38,1,3,7,56,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4763",37,1,2,7,77,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4764",45,0,1,77,30,1,2,300,300,0,0,"lowInc",692.5595144832,692
"4766",27,1,5,2,4,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4769",33,1,1,77,20,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4770",20,1,3,11,35,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4771",42,1,3,11,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4776",40,0,2,10,30,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4777",23,1,2,11,90,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4778",38,1,4,7,40,0,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"4779",26,0,6,77,42.5,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4780",30,0,6,1,56,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4781",32,1,6,1,56,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4782",46,0,3,11,60,1,2,300,300,0,0,"lowInc",692.5595144832,692
"4783",40,1,4,11,84,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4784",47,0,6,2,40,1,2,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"4785",33,1,6,2,50,0,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4787",32,0,4,11,70,1,2,8000,9031,1031,0.114162329753073,"meadHighInc",20848.3499176593,17516
"4788",40,0,5,6,63,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"4789",33,0,3,5,56,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4790",32,1,3,7,84,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4791",43,1,6,1,40,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4792",45,1,4,2,40,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"4793",43,0,5,2,40,1,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"4794",21,0,4,11,84,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4795",31,1,3,7,40,1,2,1100,1100,0,0,"lowInc",2539.3848864384,2539
"4796",35,0,4,77,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4797",38,1,3,11,105,1,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"4798",23,0,2,77,75,0,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4799",49,1,3,77,50,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4800",49,0,2,77,40,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4801",25,1,6,2,72,0,2,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"4802",37,1,2,7,56,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4803",37,1,3,77,55,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4804",36,0,2,11,45,1,2,400,400,0,0,"lowInc",923.4126859776,923
"4805",18,1,4,7,40,0,2,960,960,0,0,"lowInc",2216.19044634624,2216
"4806",39,1,3,77,40,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4807",38,0,2,11,35,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4808",43,0,3,7,40,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4809",43,1,4,7,45,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4810",50,1,3,77,50,0,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4812",25,1,2,7,84,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4813",34,1,2,7,56,0,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4814",37,1,3,11,60,1,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"4815",56,1,5,2,40,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4816",56,1,1,77,55,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4817",58,1,3,77,55,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4818",39,1,3,11,25,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4819",40,0,2,77,40,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"4821",36,1,2,77,50,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4822",36,0,3,11,60,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4823",30,0,2,11,60,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4825",41,0,3,7,45,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4827",44,1,3,11,28,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4828",42,0,3,11,28,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4829",46,1,3,4,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4832",44,1,1,17,40,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4834",25,1,6,3,40,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4835",21,1,2,17,65,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4836",44,1,4,9,40,1,2,6000,6558,558,0.0850869167429094,"meadHighInc",15139.3509866028,13235
"4837",41,0,3,7,40,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4838",19,0,2,5,40,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4839",21,1,2,7,50,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4841",38,0,5,7,23,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4842",25,1,5,2,35,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4844",19,0,3,7,60,0,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4845",25,1,3,2,40,1,2,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"4846",38,1,3,11,56,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4847",38,0,1,11,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4848",33,1,3,11,35,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4850",28,1,3,11,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4851",44,1,3,11,56,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4852",44,0,2,11,84,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"4853",32,1,4,11,98,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4854",35,0,3,11,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4855",43,1,3,11,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4856",44,0,3,11,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4857",20,1,3,7,40,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4860",40,1,3,77,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4861",49,0,4,11,84,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4862",55,1,2,11,84,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4863",42,1,3,11,70,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4864",44,0,3,11,70,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4865",43,1,3,11,70,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4866",43,0,3,11,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4867",40,1,2,11,56,0,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4868",54,1,3,7,70,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4869",44,1,3,77,60,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4870",52,1,3,11,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4871",40,1,3,7,40,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4872",22,1,3,3,40,1,2,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"4875",17,1,3,11,60,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4876",31,1,3,10,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4877",32,0,2,10,70,1,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"4878",45,1,2,10,70,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4879",44,0,1,10,42,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4881",44,0,2,6,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4883",39,0,3,6,60,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4884",43,1,1,11,60,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"4885",48,0,3,11,77,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"4886",46,0,1,77,28,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4888",39,1,3,7,45,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4889",53,1,3,11,50,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4890",29,1,3,12,77,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4891",51,1,2,11,70,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4892",46,1,1,11,50,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4894",34,0,6,2,40,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4895",35,1,5,3,40,1,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"4898",24,1,3,7,40,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"4899",39,0,3,11,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4902",56,1,3,77,70,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4903",53,0,3,11,40,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4905",46,1,4,1,40,1,2,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"4906",43,0,1,4,56,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4907",41,1,3,3,56,1,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"4908",36,0,4,77,56,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4909",47,0,6,3,56,1,2,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"4912",45,0,3,7,45,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4913",37,1,2,6,15,1,2,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"4914",55,1,4,77,45,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4916",22,1,3,1,84,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"4917",39,0,3,11,40,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"4918",39,1,3,11,56,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"4919",35,1,3,10,60,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4920",39,0,3,6,56,0,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4921",23,1,3,7,45,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"4922",45,1,3,77,56,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"4924",26,0,3,7,40,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"4925",43,0,3,11,63,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4926",47,1,3,11,63,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"4928",36,1,5,6,40,1,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"4929",40,0,2,77,35,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"4930",47,1,3,11,70,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"4931",40,1,3,77,35,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
